performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,performance_annotation_external,score_annotation_external,folder,performance_audio,performance_MIDI,MIDI_score,aligned,performance_annotation,score_annotation,duration,split,alignment_annotation,aligned_notes_ratio_perfm,aligned_notes_ratio_score
S_487,Beethoven,102,ASAP_Piano_Sonatas_21-3,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/21-3/YOO05M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-3/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/21-3/YOO05M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/21-3/midi_score_annotations.txt,subset_S/Beethoven/102_ASAP_Piano_Sonatas_21-3,S_487_Kontakt_Gentleman_soft.wav,S_487_ASAP.mid,ASAP_21-3.mid,True,S_487_ASAP_annotation.tsv,ASAP_21-3_annotation.tsv,556.653125,train,S_487_ASAP_align_annot.csv,0.9518533716317877,0.7763275323516288
S_488,Beethoven,103,ASAP_Piano_Sonatas_22-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/22-1/IVLEVA01.mid,{ASAP}/Beethoven/Piano_Sonatas/22-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/22-1/IVLEVA01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/22-1/midi_score_annotations.txt,subset_S/Beethoven/103_ASAP_Piano_Sonatas_22-1,S_488_Kontakt_Gentleman_soft.wav,S_488_ASAP.mid,ASAP_22-1.mid,True,S_488_ASAP_annotation.tsv,ASAP_22-1_annotation.tsv,339.781048925,train,S_488_ASAP_align_annot.csv,0.9660846205507052,0.9150763358778626
S_489,Beethoven,103,ASAP_Piano_Sonatas_22-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/22-1/KOLESO04M.mid,{ASAP}/Beethoven/Piano_Sonatas/22-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/22-1/KOLESO04M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/22-1/midi_score_annotations.txt,subset_S/Beethoven/103_ASAP_Piano_Sonatas_22-1,S_489_Kontakt_Giant_hard.wav,S_489_ASAP.mid,ASAP_22-1.mid,True,S_489_ASAP_annotation.tsv,ASAP_22-1_annotation.tsv,319.5833333333333,train,S_489_ASAP_align_annot.csv,0.9559768637532133,0.9462468193384224
S_490,Beethoven,103,ASAP_Piano_Sonatas_22-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/22-1/WongDoe01.mid,{ASAP}/Beethoven/Piano_Sonatas/22-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/22-1/WongDoe01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/22-1/midi_score_annotations.txt,subset_S/Beethoven/103_ASAP_Piano_Sonatas_22-1,S_490_Kontakt_Grandeur_soft.wav,S_490_ASAP.mid,ASAP_22-1.mid,True,S_490_ASAP_annotation.tsv,ASAP_22-1_annotation.tsv,346.05333984375,train,S_490_ASAP_align_annot.csv,0.954398447606727,0.9386132315521628
S_491,Beethoven,104,ASAP_Piano_Sonatas_22-2,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/22-2/KOLESO04M.mid,{ASAP}/Beethoven/Piano_Sonatas/22-2/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/22-2/KOLESO04M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/22-2/midi_score_annotations.txt,subset_S/Beethoven/104_ASAP_Piano_Sonatas_22-2,S_491_Kontakt_Grandeur_soft.wav,S_491_ASAP.mid,ASAP_22-2.mid,True,S_491_ASAP_annotation.tsv,ASAP_22-2_annotation.tsv,212.4989583333333,validation,S_491_ASAP_align_annot.csv,0.9710656316160904,0.9863799283154122
S_492,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Cai01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Cai01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_492_Kontakt_Gentleman_soft.wav,S_492_ASAP.mid,ASAP_23-1.mid,True,S_492_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,568.167166875,train,S_492_ASAP_align_annot.csv,0.9641542646823492,0.8602227298686465
S_493,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Duepree01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Duepree01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_493_Kontakt_Gentleman_soft.wav,S_493_ASAP.mid,ASAP_23-1.mid,True,S_493_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,624.2261385937501,train,S_493_ASAP_align_annot.csv,0.9847220034651126,0.892632781267847
S_494,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Duepree05M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_494_Kontakt_Grandeur_soft.wav,S_494_ASAP.mid,ASAP_23-1.mid,True,S_494_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,595.56640625,train,S_494_ASAP_align_annot.csv,0.982864329507939,0.892632781267847
S_495,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Gintov01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Gintov01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_495_Kontakt_Gentleman_hard.wav,S_495_ASAP.mid,ASAP_23-1.mid,True,S_495_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,582.30577453125,train,S_495_ASAP_align_annot.csv,0.9558823529411765,0.8723586521987435
S_496,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Guo03M.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Guo03M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_496_Kontakt_Grandeur_soft.wav,S_496_ASAP.mid,ASAP_23-1.mid,True,S_496_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,572.40625,train,S_496_ASAP_align_annot.csv,0.9654359780047133,0.8773557966876071
S_497,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Huangci02.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Huangci02_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_497_Kontakt_Giant_soft.wav,S_497_ASAP.mid,ASAP_23-1.mid,True,S_497_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,592.95213140625,train,S_497_ASAP_align_annot.csv,0.9666196520921486,0.8806396344945745
S_498,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/JIA02.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/JIA02_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_498_Kontakt_Gentleman_hard.wav,S_498_ASAP.mid,ASAP_23-1.mid,True,S_498_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,614.98216015625,train,S_498_ASAP_align_annot.csv,0.9757857601026299,0.8687892632781268
S_499,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/KARYAG01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_499_Kontakt_Giant_soft.wav,S_499_ASAP.mid,ASAP_23-1.mid,True,S_499_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,612.1723393854166,train,S_499_ASAP_align_annot.csv,0.9688624628383664,0.8840662478583666
S_500,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Ladid01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Ladid01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_500_Kontakt_Gentleman_soft.wav,S_500_ASAP.mid,ASAP_23-1.mid,True,S_500_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,598.4222114062501,train,S_500_ASAP_align_annot.csv,0.96546875,0.8822101656196459
S_501,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/LiuC02M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_501_Kontakt_Gentleman_hard.wav,S_501_ASAP.mid,ASAP_23-1.mid,True,S_501_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,517.6010416666667,train,S_501_ASAP_align_annot.csv,0.9767329132331556,0.86307824100514
S_502,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Mizumoto06M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_502_Kontakt_Giant_soft.wav,S_502_ASAP.mid,ASAP_23-1.mid,True,S_502_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,524.8841145833333,train,S_502_ASAP_align_annot.csv,0.9458870832635282,0.8061107938320959
S_503,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Na01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Na01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_503_Kontakt_Giant_soft.wav,S_503_ASAP.mid,ASAP_23-1.mid,True,S_503_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,560.98635140625,train,S_503_ASAP_align_annot.csv,0.9561268472906403,0.8867789834380354
S_504,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Teo02M.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Teo02M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_504_Kontakt_Gentleman_hard.wav,S_504_ASAP.mid,ASAP_23-1.mid,True,S_504_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,568.5546875,train,S_504_ASAP_align_annot.csv,0.9709982374619452,0.86521987435751
S_505,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Tran01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Tran01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_505_Kontakt_Giant_hard.wav,S_505_ASAP.mid,ASAP_23-1.mid,True,S_505_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,547.4139825,train,S_505_ASAP_align_annot.csv,0.9460049937578028,0.8655054254711594
S_506,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Yeletskiy01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_506_Kontakt_Grandeur_soft.wav,S_506_ASAP.mid,ASAP_23-1.mid,True,S_506_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,536.99331984375,train,S_506_ASAP_align_annot.csv,0.980836236933798,0.8842090234151914
S_507,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Yi02M.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Yi02M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_507_Kontakt_Grandeur_hard.wav,S_507_ASAP.mid,ASAP_23-1.mid,True,S_507_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,569.3372395833333,train,S_507_ASAP_align_annot.csv,0.9689086294416244,0.8720731010850943
S_508,Beethoven,105,ASAP_Piano_Sonatas_23-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/23-1/Yu01.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/23-1/Yu01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/23-1/midi_score_annotations.txt,subset_S/Beethoven/105_ASAP_Piano_Sonatas_23-1,S_508_Kontakt_Giant_soft.wav,S_508_ASAP.mid,ASAP_23-1.mid,True,S_508_ASAP_annotation.tsv,ASAP_23-1_annotation.tsv,561.73688484375,train,S_508_ASAP_align_annot.csv,0.9727430282023003,0.8814962878355226
S_509,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_509_Kontakt_Grandeur_soft.wav,S_509_ASAP.mid,ASAP_24-1_no_2_repeat.mid,True,S_509_ASAP_annotation.tsv,ASAP_24-1_no_2_repeat_annotation.tsv,279.61041666666665,train,S_509_ASAP_align_annot.csv,0.98491921005386,0.9052805280528052
S_510,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1/Lisiecki01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_510_Kontakt_Grandeur_hard.wav,S_510_ASAP.mid,ASAP_24-1.mid,True,S_510_ASAP_annotation.tsv,ASAP_24-1_annotation.tsv,422.291244375,train,S_510_ASAP_align_annot.csv,0.9881824627747577,0.9211280017625028
S_511,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1/Lisiecki05M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_511_Kontakt_Grandeur_soft.wav,S_511_ASAP.mid,ASAP_24-1.mid,True,S_511_ASAP_annotation.tsv,ASAP_24-1_annotation.tsv,430.3359375,train,S_511_ASAP_align_annot.csv,0.9867204173583116,0.9167217448777264
S_512,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_repeat/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_512_Kontakt_Gentleman_soft.wav,S_512_ASAP.mid,ASAP_24-1_no_repeat.mid,True,S_512_ASAP_annotation.tsv,ASAP_24-1_no_repeat_annotation.tsv,228.99375,train,S_512_ASAP_align_annot.csv,0.9892170651664323,0.9238178633975481
S_513,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1/WangV01.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1/WangV01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_513_Kontakt_Grandeur_hard.wav,S_513_ASAP.mid,ASAP_24-1.mid,True,S_513_ASAP_annotation.tsv,ASAP_24-1_annotation.tsv,428.2821571875001,train,S_513_ASAP_align_annot.csv,0.9837837837837838,0.9222295659836969
S_514,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_514_Kontakt_Grandeur_soft.wav,S_514_ASAP.mid,ASAP_24-1_no_2_repeat.mid,True,S_514_ASAP_annotation.tsv,ASAP_24-1_no_2_repeat_annotation.tsv,278.54005265625,train,S_514_ASAP_align_annot.csv,0.9888769285970578,0.9095709570957096
S_515,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_515_Kontakt_Giant_soft.wav,S_515_ASAP.mid,ASAP_24-1_no_2_repeat.mid,True,S_515_ASAP_annotation.tsv,ASAP_24-1_no_2_repeat_annotation.tsv,278.5286458333333,train,S_515_ASAP_align_annot.csv,0.9871418074944893,0.8867986798679868
S_516,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_516_Kontakt_Grandeur_hard.wav,S_516_ASAP.mid,ASAP_24-1_no_2_repeat.mid,True,S_516_ASAP_annotation.tsv,ASAP_24-1_no_2_repeat_annotation.tsv,298.81166699999994,train,S_516_ASAP_align_annot.csv,0.9816059426954369,0.9158415841584159
S_517,Beethoven,108,ASAP_Piano_Sonatas_24-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/midi_score_annotations.txt,subset_S/Beethoven/108_ASAP_Piano_Sonatas_24-1,S_517_Kontakt_Gentleman_soft.wav,S_517_ASAP.mid,ASAP_24-1_no_2_repeat.mid,True,S_517_ASAP_annotation.tsv,ASAP_24-1_no_2_repeat_annotation.tsv,268.86858796875003,train,S_517_ASAP_align_annot.csv,0.9865724381625441,0.9214521452145215
S_518,Beethoven,109,ASAP_Piano_Sonatas_24-2,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,{ASAP}/Beethoven/Piano_Sonatas/24-2/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/24-2/Lisiecki05M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/24-2/midi_score_annotations.txt,subset_S/Beethoven/109_ASAP_Piano_Sonatas_24-2,S_518_Kontakt_Gentleman_hard.wav,S_518_ASAP.mid,ASAP_24-2.mid,False,S_518_ASAP_annotation.tsv,ASAP_24-2_annotation.tsv,170.51041666666666,train,-1,-1.0,-1.0
S_519,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1/Ali02.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/Ali02_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_519_Kontakt_Giant_soft.wav,S_519_ASAP.mid,ASAP_26-1.mid,True,S_519_ASAP_annotation.tsv,ASAP_26-1_annotation.tsv,417.5449884375,train,S_519_ASAP_align_annot.csv,0.9744058500914077,0.9647058823529412
S_520,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/HuNY02M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_520_Kontakt_Gentleman_soft.wav,S_520_ASAP.mid,ASAP_26-1.mid,True,S_520_ASAP_annotation.tsv,ASAP_26-1_annotation.tsv,407.8072916666667,train,S_520_ASAP_align_annot.csv,0.9860859044162129,0.9834087481146304
S_521,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/MorozovY02_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_521_Kontakt_Gentleman_soft.wav,S_521_ASAP.mid,ASAP_26-1.mid,True,S_521_ASAP_annotation.tsv,ASAP_26-1_annotation.tsv,381.95073984375,train,S_521_ASAP_align_annot.csv,0.9874656068480587,0.9743589743589743
S_522,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1/Sham03M.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/Sham03M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_522_Kontakt_Grandeur_hard.wav,S_522_ASAP.mid,ASAP_26-1.mid,True,S_522_ASAP_annotation.tsv,ASAP_26-1_annotation.tsv,399.4544270833333,train,S_522_ASAP_align_annot.csv,0.9831172746457643,0.983710407239819
S_523,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/Zhdanov05M_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_523_Kontakt_Grandeur_soft.wav,S_523_ASAP.mid,ASAP_26-1.mid,True,S_523_ASAP_annotation.tsv,ASAP_26-1_annotation.tsv,394.5286458333333,train,S_523_ASAP_align_annot.csv,0.9824984912492456,0.9822021116138763
S_524,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_524_Kontakt_Gentleman_hard.wav,S_524_ASAP.mid,ASAP_26-1_no_repeat.mid,True,S_524_ASAP_annotation.tsv,ASAP_26-1_no_repeat_annotation.tsv,325.08915140625004,train,S_524_ASAP_align_annot.csv,0.9824695121951219,0.9684447783621337
S_525,Beethoven,110,ASAP_Piano_Sonatas_26-1,ASAP,,{ASAP}/Beethoven/Piano_Sonatas/26-1/Huang02.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score.mid,{ASAP}/Beethoven/Piano_Sonatas/26-1/Huang02_annotations.txt,{ASAP}/Beethoven/Piano_Sonatas/26-1/midi_score_annotations.txt,subset_S/Beethoven/110_ASAP_Piano_Sonatas_26-1,S_525_Kontakt_Giant_soft.wav,S_525_ASAP.mid,ASAP_26-1.mid,True,S_525_ASAP_annotation.tsv,ASAP_26-1_annotation.tsv,392.29844960625,train,S_525_ASAP_align_annot.csv,0.9862090101133926,0.9707390648567119
