performance_id,piece_id,composer,title,source,performance_audio,performance_MIDI,MIDI_score,split
S_414,90,Beethoven,ASAP_Piano_Sonatas_16-1,ASAP,subset_S\Beethoven\90_ASAP_Piano_Sonatas_16-1\S_414_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/16-1/Woo05M.mid,{ASAP}\Beethoven/Piano_Sonatas/16-1/midi_score.mid,training
S_415,91,Beethoven,ASAP_Piano_Sonatas_16-2,ASAP,subset_S\Beethoven\91_ASAP_Piano_Sonatas_16-2\S_415_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,{ASAP}\Beethoven/Piano_Sonatas/16-2/midi_score.mid,training
S_416,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_416_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1/KaszoS09M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1/midi_score.mid,training
S_417,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_417_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1/Mordvinov02.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1/midi_score.mid,training
S_418,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_418_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1/Tuncali01.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1/midi_score.mid,training
S_419,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_419_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1/USHIKI05.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1/midi_score.mid,training
S_420,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_420_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/Giesbrecht02.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_421,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_421_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_422,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_422_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/HONG01.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_423,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_423_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_424,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_424_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/Lee02.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_425,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_425_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/Nedayvoda01.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_426,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_426_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_427,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_427_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/Rizikov02.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_428,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_428_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/Song01.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_429,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_429_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_430,92,Beethoven,ASAP_Piano_Sonatas_17-1,ASAP,subset_S\Beethoven\92_ASAP_Piano_Sonatas_17-1\S_430_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,training
S_431,93,Beethoven,ASAP_Piano_Sonatas_17-2,ASAP,subset_S\Beethoven\93_ASAP_Piano_Sonatas_17-2\S_431_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-2/KaszoS10.mid,{ASAP}\Beethoven/Piano_Sonatas/17-2/midi_score.mid,testing
S_432,93,Beethoven,ASAP_Piano_Sonatas_17-2,ASAP,subset_S\Beethoven\93_ASAP_Piano_Sonatas_17-2\S_432_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-2/midi_score.mid,testing
S_433,94,Beethoven,ASAP_Piano_Sonatas_17-3,ASAP,subset_S\Beethoven\94_ASAP_Piano_Sonatas_17-3\S_433_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-3/KaszoS11M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-3/midi_score.mid,validation
S_434,94,Beethoven,ASAP_Piano_Sonatas_17-3,ASAP,subset_S\Beethoven\94_ASAP_Piano_Sonatas_17-3\S_434_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,{ASAP}\Beethoven/Piano_Sonatas/17-3/midi_score.mid,validation
S_435,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_435_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/Avdeeva01.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_436,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_436_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/ChenGuang03M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_437,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_437_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_438,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_438_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_439,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_439_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/Levitsky01.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_440,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_440_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_441,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_441_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/Smirnov01.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_442,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_442_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/ZhangH01.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_443,95,Beethoven,ASAP_Piano_Sonatas_18-1,ASAP,subset_S\Beethoven\95_ASAP_Piano_Sonatas_18-1\S_443_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-1/midi_score.mid,validation
S_444,96,Beethoven,ASAP_Piano_Sonatas_18-2,ASAP,subset_S\Beethoven\96_ASAP_Piano_Sonatas_18-2\S_444_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-2/ChenGuang04.mid,{ASAP}\Beethoven/Piano_Sonatas/18-2/midi_score.mid,training
S_445,96,Beethoven,ASAP_Piano_Sonatas_18-2,ASAP,subset_S\Beethoven\96_ASAP_Piano_Sonatas_18-2\S_445_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-2/Schmitt01.mid,{ASAP}\Beethoven/Piano_Sonatas/18-2/midi_score.mid,training
S_446,96,Beethoven,ASAP_Piano_Sonatas_18-2,ASAP,subset_S\Beethoven\96_ASAP_Piano_Sonatas_18-2\S_446_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06.mid,{ASAP}\Beethoven/Piano_Sonatas/18-2_no_repeat/midi_score.mid,training
S_447,96,Beethoven,ASAP_Piano_Sonatas_18-2,ASAP,subset_S\Beethoven\96_ASAP_Piano_Sonatas_18-2\S_447_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01.mid,{ASAP}\Beethoven/Piano_Sonatas/18-2_no_repeat/midi_score.mid,training
S_448,97,Beethoven,ASAP_Piano_Sonatas_18-3,ASAP,subset_S\Beethoven\97_ASAP_Piano_Sonatas_18-3\S_448_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-3/ChenGuang05.mid,{ASAP}\Beethoven/Piano_Sonatas/18-3/midi_score.mid,training
S_449,97,Beethoven,ASAP_Piano_Sonatas_18-3,ASAP,subset_S\Beethoven\97_ASAP_Piano_Sonatas_18-3\S_449_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-3/KOLESO06.mid,{ASAP}\Beethoven/Piano_Sonatas/18-3/midi_score.mid,training
S_450,98,Beethoven,ASAP_Piano_Sonatas_18-4,ASAP,subset_S\Beethoven\98_ASAP_Piano_Sonatas_18-4\S_450_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-4/midi_score.mid,training
S_451,98,Beethoven,ASAP_Piano_Sonatas_18-4,ASAP,subset_S\Beethoven\98_ASAP_Piano_Sonatas_18-4\S_451_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,{ASAP}\Beethoven/Piano_Sonatas/18-4/midi_score.mid,training
S_452,99,Beethoven,ASAP_Piano_Sonatas_2-1,ASAP,subset_S\Beethoven\99_ASAP_Piano_Sonatas_2-1\S_452_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/2-1/Kochetkova01.mid,{ASAP}\Beethoven/Piano_Sonatas/2-1/midi_score.mid,training
S_453,99,Beethoven,ASAP_Piano_Sonatas_2-1,ASAP,subset_S\Beethoven\99_ASAP_Piano_Sonatas_2-1\S_453_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/2-1/OUSSET01.mid,{ASAP}\Beethoven/Piano_Sonatas/2-1/midi_score.mid,training
S_454,99,Beethoven,ASAP_Piano_Sonatas_2-1,ASAP,subset_S\Beethoven\99_ASAP_Piano_Sonatas_2-1\S_454_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/2-1/Yang02.mid,{ASAP}\Beethoven/Piano_Sonatas/2-1/midi_score.mid,training
S_455,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_455_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1/HAGINO02.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1/midi_score.mid,testing
S_456,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_456_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1/midi_score.mid,testing
S_457,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_457_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1/Sekino05M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1/midi_score.mid,testing
S_458,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_458_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1/YOO05.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1/midi_score.mid,testing
S_459,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_459_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Dulu01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_460,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_460_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_461,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_461_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_462,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_462_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Lariviere01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_463,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_463_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_464,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_464_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/MorozovS01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_465,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_465_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_466,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_466_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/SEBAST01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_467,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_467_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Seo01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_468,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_468_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Shi02.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_469,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_469_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_470,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_470_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_471,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_471_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_472,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_472_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_473,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_473_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Sychev01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_474,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_474_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_475,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_475_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_476,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_476_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/ToA02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_477,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_477_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/TongB03M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_478,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_478_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/WangA02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_479,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_479_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/YeZ02M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_480,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_480_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/ZhangW01M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_481,100,Beethoven,ASAP_Piano_Sonatas_21-1,ASAP,subset_S\Beethoven\100_ASAP_Piano_Sonatas_21-1\S_481_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/Zuber01.mid,{ASAP}\Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,testing
S_482,101,Beethoven,ASAP_Piano_Sonatas_21-2,ASAP,subset_S\Beethoven\101_ASAP_Piano_Sonatas_21-2\S_482_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-2/KimSY03.mid,{ASAP}\Beethoven/Piano_Sonatas/21-2/midi_score.mid,training
S_483,101,Beethoven,ASAP_Piano_Sonatas_21-2,ASAP,subset_S\Beethoven\101_ASAP_Piano_Sonatas_21-2\S_483_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-2/Sekino05.mid,{ASAP}\Beethoven/Piano_Sonatas/21-2/midi_score.mid,training
S_484,101,Beethoven,ASAP_Piano_Sonatas_21-2,ASAP,subset_S\Beethoven\101_ASAP_Piano_Sonatas_21-2\S_484_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-2/YOO05M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-2/midi_score.mid,training
S_485,102,Beethoven,ASAP_Piano_Sonatas_21-3,ASAP,subset_S\Beethoven\102_ASAP_Piano_Sonatas_21-3\S_485_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-3/KimSY04M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-3/midi_score.mid,validation
S_486,102,Beethoven,ASAP_Piano_Sonatas_21-3,ASAP,subset_S\Beethoven\102_ASAP_Piano_Sonatas_21-3\S_486_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-3/Sekino05M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-3/midi_score.mid,validation
S_487,102,Beethoven,ASAP_Piano_Sonatas_21-3,ASAP,subset_S\Beethoven\102_ASAP_Piano_Sonatas_21-3\S_487_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/21-3/YOO05M.mid,{ASAP}\Beethoven/Piano_Sonatas/21-3/midi_score.mid,validation
S_488,103,Beethoven,ASAP_Piano_Sonatas_22-1,ASAP,subset_S\Beethoven\103_ASAP_Piano_Sonatas_22-1\S_488_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/22-1/IVLEVA01.mid,{ASAP}\Beethoven/Piano_Sonatas/22-1/midi_score.mid,training
S_489,103,Beethoven,ASAP_Piano_Sonatas_22-1,ASAP,subset_S\Beethoven\103_ASAP_Piano_Sonatas_22-1\S_489_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/22-1/KOLESO04M.mid,{ASAP}\Beethoven/Piano_Sonatas/22-1/midi_score.mid,training
S_490,103,Beethoven,ASAP_Piano_Sonatas_22-1,ASAP,subset_S\Beethoven\103_ASAP_Piano_Sonatas_22-1\S_490_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/22-1/WongDoe01.mid,{ASAP}\Beethoven/Piano_Sonatas/22-1/midi_score.mid,training
S_491,104,Beethoven,ASAP_Piano_Sonatas_22-2,ASAP,subset_S\Beethoven\104_ASAP_Piano_Sonatas_22-2\S_491_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/22-2/KOLESO04M.mid,{ASAP}\Beethoven/Piano_Sonatas/22-2/midi_score.mid,training
S_492,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_492_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Cai01.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_493,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_493_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Duepree01.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_494,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_494_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_495,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_495_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Gintov01.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_496,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_496_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Guo03M.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_497,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_497_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Huangci02.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_498,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_498_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/JIA02.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_499,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_499_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_500,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_500_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/Ladid01.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
S_501,105,Beethoven,ASAP_Piano_Sonatas_23-1,ASAP,subset_S\Beethoven\105_ASAP_Piano_Sonatas_23-1\S_501_performance.wav,{ASAP}\Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,{ASAP}\Beethoven/Piano_Sonatas/23-1/midi_score.mid,testing
